Event,StartRow,FailRow,EndRow,SlipDuration,Stiffness,NptsStiffness,StiffnessIntercept,FailTime,FailDisplacement,50_Mean_Velocity,Peak_Velocity
209,3203507,3211605,3212102,0.500000,0.000990,643,-26.524081,5831.280000,27515.500000,2.974308,1284.980237
210,3212102,3219873,3220288,0.410000,0.000590,4801,-15.576471,5839.550000,27598.900000,5.895916,1348.418972
211,3220288,3228235,3228713,0.480000,0.000594,5017,-15.738984,5847.910000,27681.700000,8.868577,1464.426877
212,3228713,3236899,3237395,0.490000,0.000598,5624,-15.900884,5856.580000,27768.000000,3.343215,1503.557312
213,3237395,3245638,3246079,0.450000,0.000588,5945,-15.674891,5865.310000,27856.000000,2.458004,1438.339921
214,3246079,3254033,3254498,0.460000,0.000597,5262,-15.980963,5873.710000,27939.100000,3.176172,1505.731225
215,3254498,3262261,3263022,0.760000,0.000608,5195,-16.335328,5881.940000,28021.500000,2.893845,1435.671937
216,3263022,3271168,3271676,0.510000,0.000602,5336,-16.234291,5890.840000,28110.100000,5.467721,1598.221344
217,3271676,3279872,3280431,0.560000,0.001059,657,-29.119081,5899.550000,28197.100000,9.568511,1541.996047
218,3280431,3288473,3289132,0.660000,0.000591,5644,-16.020160,5908.150000,28282.900000,1.086957,1407.707510
219,3289132,3297172,3297732,0.560000,0.000606,5013,-16.504434,5916.850000,28369.500000,4.150198,1564.624506
220,3297732,3305909,3306432,0.520000,0.000591,5598,-16.125761,5925.590000,28456.800000,9.727712,1468.083004
221,3306432,3314341,3314984,0.640000,0.000844,1065,-23.380943,5934.020000,28541.800000,5.303030,1206.422925
222,3314984,3322498,3322986,0.490000,0.000603,4188,-16.557528,5942.170000,28622.400000,6.554677,1589.624506
223,3322986,3331337,3331913,0.580000,0.000597,5292,-16.458535,5951.010000,28710.800000,6.931112,1504.545455
224,3331913,3339854,3340518,0.660000,0.000602,5230,-16.654656,5959.530000,28796.200000,5.335968,1539.525692
225,3340518,3348693,3349347,0.650000,0.001010,666,-28.458538,5968.370000,28884.300000,5.599473,1584.881423
226,3349347,3357488,3358295,0.810000,0.000996,814,-28.137471,5977.160000,28971.700000,7.336957,1896.936759
227,3358295,3366883,3367414,0.530000,0.001059,681,-30.041299,5986.560000,29066.100000,4.990119,1836.660079
228,3367414,3375968,3376630,0.670000,0.001022,713,-29.057048,5995.640000,29155.900000,4.802372,1710.276680
229,3376630,3384677,3385409,0.740000,0.000596,5611,-16.737439,6004.350000,29243.800000,0.494071,1575.000000
230,3385409,3393535,3394161,0.630000,0.000589,5629,-16.594821,6013.210000,29331.200000,6.324111,1628.063241
231,3394161,3402061,3402954,0.890000,0.000603,5162,-17.056095,6021.740000,29416.500000,4.677207,1154.150198
232,3402954,3410013,3410754,0.740000,0.000924,782,-26.533512,6029.690000,29496.500000,2.648221,1201.877470
233,3410754,3418612,3419257,0.640000,0.000938,764,-27.043631,6038.290000,29581.500000,5.731225,1456.027668
234,3419257,3427247,3428009,0.770000,0.000594,5061,-16.914912,6046.920000,29668.500000,4.854249,1458.003953
235,3428009,3435853,3436295,0.440000,0.000603,4412,-17.256418,6055.530000,29754.000000,-0.000000,1397.529644
236,3436295,3444337,3445074,0.740000,0.000579,5579,-16.574551,6064.010000,29838.500000,2.766798,1337.351779
237,3445074,3452803,3453459,0.660000,0.000594,4670,-17.083789,6072.480000,29923.700000,0.680720,1407.213439
238,3453459,3461454,3462217,0.760000,0.000579,5916,-16.697118,6081.130000,30009.100000,6.549972,1379.841897
239,3462217,3470156,3470687,0.530000,0.000591,5670,-17.084856,6089.830000,30096.300000,11.758893,1709.189723
240,3470687,3479329,3480001,0.670000,0.000904,1110,-26.558364,6099.010000,30187.800000,6.126482,1690.810277
